tipo,url,entity_id
jogadores,https://www.ogol.com.br/jogador/nelson-lopes/584619,441
jogadores,https://www.ogol.com.br/jogador/silva/595009,1120
jogadores,https://www.ogol.com.br/jogador/jesum/119671,724
jogadores,https://www.ogol.com.br/jogador/chumbinho/710856,1287
jogadores,https://www.ogol.com.br/jogador/edmar/440955,737
jogadores,https://www.ogol.com.br/jogador/gilmar/801215,1288
jogadores,https://www.ogol.com.br/jogador/edson-ferreira/584616,433
jogadores,https://www.ogol.com.br/jogador/davi/767460,1289
jogadores,https://www.ogol.com.br/jogador/orange/360323,1165
jogadores,https://www.ogol.com.br/jogador/washington/797271,1290
jogadores,https://www.ogol.com.br/jogador/roner/421248,843
jogadores,https://www.ogol.com.br/jogador/guarana/800810,1004
jogadores,https://www.ogol.com.br/jogador/cordeiro/421241,687
jogadores,https://www.ogol.com.br/jogador/lumumba/799614,631
jogadores,https://www.ogol.com.br/jogador/se-769-rgio/801088,1009
jogadores,https://www.ogol.com.br/jogador/claudionor/801198,1115
jogadores,https://www.ogol.com.br/jogador/costa/801265,1291
jogadores,https://www.ogol.com.br/jogador/noquinha/801175,1292
jogadores,https://www.ogol.com.br/jogador/nilton/536221,120
jogadores,https://www.ogol.com.br/jogador/luizinho/800840,848
jogadores,https://www.ogol.com.br/jogador/toninho/800522,1149
jogadores,https://www.ogol.com.br/jogador/cesar/415385,1293
jogadores,https://www.ogol.com.br/jogador/marco-anto-770-nio/801098,1158
jogadores,https://www.ogol.com.br/jogador/ivanildo/800621,1294
jogadores,https://www.ogol.com.br/jogador/teodoro/194394,412
jogadores,https://www.ogol.com.br/jogador/romeu/200794,276
jogadores,https://www.ogol.com.br/jogador/luis-carlos/434369,1152
jogadores,https://www.ogol.com.br/jogador/ventilador/801019,936
jogadores,https://www.ogol.com.br/jogador/ze-mario/307153,538
jogadores,https://www.ogol.com.br/jogador/pedrinho/412639,87
jogadores,https://www.ogol.com.br/jogador/silveira/409038,164
jogadores,https://www.ogol.com.br/jogador/gaucho/433683,495
jogadores,https://www.ogol.com.br/jogador/darci-menezes/443085,399
jogadores,https://www.ogol.com.br/jogador/saldanha/801101,1295
